,Path,ImageId,Image Size,Voxel Size in mm,Dimension
265,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/688.img.nii.gz,Imagecas_688.img.nii.gz,"(512, 512, 206)","(0.326171875, 0.326171875, 0.5)",3
266,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/614.img.nii.gz,Imagecas_614.img.nii.gz,"(512, 512, 275)","(0.369140625, 0.369140625, 0.5)",3
267,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/606.img.nii.gz,Imagecas_606.img.nii.gz,"(512, 512, 225)","(0.341796875, 0.341796875, 0.5)",3
268,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/754.img.nii.gz,Imagecas_754.img.nii.gz,"(512, 512, 275)","(0.294921875, 0.294921875, 0.5)",3
269,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/766.img.nii.gz,Imagecas_766.img.nii.gz,"(512, 512, 265)","(0.359375, 0.359375, 0.5)",3
270,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/773.img.nii.gz,Imagecas_773.img.nii.gz,"(512, 512, 275)","(0.337890625, 0.337890625, 0.5)",3
271,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/748.img.nii.gz,Imagecas_748.img.nii.gz,"(512, 512, 275)","(0.34375, 0.34375, 0.5)",3
272,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/798.img.nii.gz,Imagecas_798.img.nii.gz,"(512, 512, 268)","(0.44921875, 0.44921875, 0.5)",3
273,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/747.img.nii.gz,Imagecas_747.img.nii.gz,"(512, 512, 275)","(0.365234375, 0.365234375, 0.5)",3
274,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/607.img.nii.gz,Imagecas_607.img.nii.gz,"(512, 512, 275)","(0.41796875, 0.41796875, 0.5)",3
275,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/704.img.nii.gz,Imagecas_704.img.nii.gz,"(512, 512, 275)","(0.3828125, 0.3828125, 0.5)",3
276,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/691.img.nii.gz,Imagecas_691.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
277,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/698.img.nii.gz,Imagecas_698.img.nii.gz,"(512, 512, 243)","(0.373046875, 0.373046875, 0.5)",3
278,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/621.img.nii.gz,Imagecas_621.img.nii.gz,"(512, 512, 275)","(0.3671875, 0.3671875, 0.5)",3
279,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/719.img.nii.gz,Imagecas_719.img.nii.gz,"(512, 512, 233)","(0.318359375, 0.318359375, 0.5)",3
280,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/627.img.nii.gz,Imagecas_627.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
281,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/710.img.nii.gz,Imagecas_710.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
282,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/771.img.nii.gz,Imagecas_771.img.nii.gz,"(512, 512, 275)","(0.37109375, 0.37109375, 0.5)",3
283,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/648.img.nii.gz,Imagecas_648.img.nii.gz,"(512, 512, 275)","(0.384765625, 0.384765625, 0.5)",3
284,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/676.img.nii.gz,Imagecas_676.img.nii.gz,"(512, 512, 275)","(0.369140625, 0.369140625, 0.5)",3
285,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/742.img.nii.gz,Imagecas_742.img.nii.gz,"(512, 512, 229)","(0.318359375, 0.318359375, 0.5)",3
286,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/788.img.nii.gz,Imagecas_788.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
287,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/642.img.nii.gz,Imagecas_642.img.nii.gz,"(512, 512, 275)","(0.35546875, 0.35546875, 0.5)",3
288,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/690.img.nii.gz,Imagecas_690.img.nii.gz,"(512, 512, 219)","(0.345703125, 0.345703125, 0.5)",3
289,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/746.img.nii.gz,Imagecas_746.img.nii.gz,"(512, 512, 275)","(0.3671875, 0.3671875, 0.5)",3
290,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/682.img.nii.gz,Imagecas_682.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
291,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/700.img.nii.gz,Imagecas_700.img.nii.gz,"(512, 512, 206)","(0.330078125, 0.330078125, 0.5)",3
292,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/646.img.nii.gz,Imagecas_646.img.nii.gz,"(512, 512, 275)","(0.373046875, 0.373046875, 0.5)",3
293,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/743.img.nii.gz,Imagecas_743.img.nii.gz,"(512, 512, 253)","(0.318359375, 0.318359375, 0.5)",3
294,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/782.img.nii.gz,Imagecas_782.img.nii.gz,"(512, 512, 275)","(0.345703125, 0.345703125, 0.5)",3
295,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/616.img.nii.gz,Imagecas_616.img.nii.gz,"(512, 512, 275)","(0.3515625, 0.3515625, 0.5)",3
296,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/693.img.nii.gz,Imagecas_693.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
297,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/630.img.nii.gz,Imagecas_630.img.nii.gz,"(512, 512, 275)","(0.388671875, 0.388671875, 0.5)",3
298,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/765.img.nii.gz,Imagecas_765.img.nii.gz,"(512, 512, 275)","(0.33984375, 0.33984375, 0.5)",3
299,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/741.img.nii.gz,Imagecas_741.img.nii.gz,"(512, 512, 275)","(0.369140625, 0.369140625, 0.5)",3
300,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/712.img.nii.gz,Imagecas_712.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
301,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/639.img.nii.gz,Imagecas_639.img.nii.gz,"(512, 512, 231)","(0.318359375, 0.318359375, 0.5)",3
302,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/706.img.nii.gz,Imagecas_706.img.nii.gz,"(512, 512, 275)","(0.330078125, 0.330078125, 0.5)",3
303,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/761.img.nii.gz,Imagecas_761.img.nii.gz,"(512, 512, 275)","(0.337890625, 0.337890625, 0.5)",3
304,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/618.img.nii.gz,Imagecas_618.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
305,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/673.img.nii.gz,Imagecas_673.img.nii.gz,"(512, 512, 275)","(0.3671875, 0.3671875, 0.5)",3
306,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/722.img.nii.gz,Imagecas_722.img.nii.gz,"(512, 512, 275)","(0.34375, 0.34375, 0.5)",3
307,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/729.img.nii.gz,Imagecas_729.img.nii.gz,"(512, 512, 221)","(0.34375, 0.34375, 0.5)",3
308,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/680.img.nii.gz,Imagecas_680.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
309,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/657.img.nii.gz,Imagecas_657.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
310,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/605.img.nii.gz,Imagecas_605.img.nii.gz,"(512, 512, 275)","(0.357421875, 0.357421875, 0.5)",3
311,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/634.img.nii.gz,Imagecas_634.img.nii.gz,"(512, 512, 275)","(0.34375, 0.34375, 0.5)",3
312,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/752.img.nii.gz,Imagecas_752.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
313,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/656.img.nii.gz,Imagecas_656.img.nii.gz,"(512, 512, 275)","(0.404296875, 0.404296875, 0.5)",3
314,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/799.img.nii.gz,Imagecas_799.img.nii.gz,"(512, 512, 275)","(0.36328125, 0.36328125, 0.5)",3
315,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/638.img.nii.gz,Imagecas_638.img.nii.gz,"(512, 512, 206)","(0.3125, 0.3125, 0.5)",3
316,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/705.img.nii.gz,Imagecas_705.img.nii.gz,"(512, 512, 275)","(0.38671875, 0.38671875, 0.5)",3
317,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/653.img.nii.gz,Imagecas_653.img.nii.gz,"(512, 512, 275)","(0.34765625, 0.34765625, 0.5)",3
318,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/603.img.nii.gz,Imagecas_603.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
319,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/664.img.nii.gz,Imagecas_664.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
320,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/619.img.nii.gz,Imagecas_619.img.nii.gz,"(512, 512, 275)","(0.34375, 0.34375, 0.5)",3
321,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/620.img.nii.gz,Imagecas_620.img.nii.gz,"(512, 512, 275)","(0.349609375, 0.349609375, 0.5)",3
322,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/609.img.nii.gz,Imagecas_609.img.nii.gz,"(512, 512, 223)","(0.318359375, 0.318359375, 0.5)",3
323,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/660.img.nii.gz,Imagecas_660.img.nii.gz,"(512, 512, 275)","(0.35546875, 0.35546875, 0.5)",3
324,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/733.img.nii.gz,Imagecas_733.img.nii.gz,"(512, 512, 245)","(0.373046875, 0.373046875, 0.5)",3
325,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/732.img.nii.gz,Imagecas_732.img.nii.gz,"(512, 512, 275)","(0.359375, 0.359375, 0.5)",3
326,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/667.img.nii.gz,Imagecas_667.img.nii.gz,"(512, 512, 275)","(0.361328125, 0.361328125, 0.5)",3
327,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/758.img.nii.gz,Imagecas_758.img.nii.gz,"(512, 512, 275)","(0.33984375, 0.33984375, 0.5)",3
328,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/640.img.nii.gz,Imagecas_640.img.nii.gz,"(512, 512, 275)","(0.361328125, 0.361328125, 0.5)",3
329,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/786.img.nii.gz,Imagecas_786.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
330,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/662.img.nii.gz,Imagecas_662.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
331,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/751.img.nii.gz,Imagecas_751.img.nii.gz,"(512, 512, 229)","(0.345703125, 0.345703125, 0.5)",3
332,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/715.img.nii.gz,Imagecas_715.img.nii.gz,"(512, 512, 229)","(0.36328125, 0.36328125, 0.5)",3
333,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/679.img.nii.gz,Imagecas_679.img.nii.gz,"(512, 512, 248)","(0.359375, 0.359375, 0.5)",3
334,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/681.img.nii.gz,Imagecas_681.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
335,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/702.img.nii.gz,Imagecas_702.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
336,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/652.img.nii.gz,Imagecas_652.img.nii.gz,"(512, 512, 275)","(0.39453125, 0.39453125, 0.5)",3
337,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/793.img.nii.gz,Imagecas_793.img.nii.gz,"(512, 512, 206)","(0.33984375, 0.33984375, 0.5)",3
338,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/753.img.nii.gz,Imagecas_753.img.nii.gz,"(512, 512, 206)","(0.333984375, 0.333984375, 0.5)",3
339,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/789.img.nii.gz,Imagecas_789.img.nii.gz,"(512, 512, 275)","(0.3671875, 0.3671875, 0.5)",3
340,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/666.img.nii.gz,Imagecas_666.img.nii.gz,"(512, 512, 275)","(0.373046875, 0.373046875, 0.5)",3
341,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/772.img.nii.gz,Imagecas_772.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
342,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/716.img.nii.gz,Imagecas_716.img.nii.gz,"(512, 512, 221)","(0.345703125, 0.345703125, 0.5)",3
343,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/774.img.nii.gz,Imagecas_774.img.nii.gz,"(512, 512, 235)","(0.318359375, 0.318359375, 0.5)",3
344,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/668.img.nii.gz,Imagecas_668.img.nii.gz,"(512, 512, 275)","(0.37890625, 0.37890625, 0.5)",3
345,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/670.img.nii.gz,Imagecas_670.img.nii.gz,"(512, 512, 275)","(0.330078125, 0.330078125, 0.5)",3
346,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/612.img.nii.gz,Imagecas_612.img.nii.gz,"(512, 512, 275)","(0.34765625, 0.34765625, 0.5)",3
347,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/610.img.nii.gz,Imagecas_610.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
348,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/726.img.nii.gz,Imagecas_726.img.nii.gz,"(512, 512, 166)","(0.318359375, 0.318359375, 0.5)",3
349,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/663.img.nii.gz,Imagecas_663.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
350,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/632.img.nii.gz,Imagecas_632.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
351,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/697.img.nii.gz,Imagecas_697.img.nii.gz,"(512, 512, 247)","(0.318359375, 0.318359375, 0.5)",3
352,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/781.img.nii.gz,Imagecas_781.img.nii.gz,"(512, 512, 275)","(0.34765625, 0.34765625, 0.5)",3
353,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/613.img.nii.gz,Imagecas_613.img.nii.gz,"(512, 512, 275)","(0.373046875, 0.373046875, 0.5)",3
354,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/685.img.nii.gz,Imagecas_685.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
355,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/678.img.nii.gz,Imagecas_678.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
356,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/683.img.nii.gz,Imagecas_683.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
357,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/628.img.nii.gz,Imagecas_628.img.nii.gz,"(512, 512, 275)","(0.431640625, 0.431640625, 0.5)",3
358,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/750.img.nii.gz,Imagecas_750.img.nii.gz,"(512, 512, 277)","(0.41796875, 0.41796875, 0.5)",3
359,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/725.img.nii.gz,Imagecas_725.img.nii.gz,"(512, 512, 275)","(0.341796875, 0.341796875, 0.5)",3
360,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/795.img.nii.gz,Imagecas_795.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
361,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/626.img.nii.gz,Imagecas_626.img.nii.gz,"(512, 512, 275)","(0.345703125, 0.345703125, 0.5)",3
362,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/724.img.nii.gz,Imagecas_724.img.nii.gz,"(512, 512, 275)","(0.33203125, 0.33203125, 0.5)",3
363,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/617.img.nii.gz,Imagecas_617.img.nii.gz,"(512, 512, 275)","(0.359375, 0.359375, 0.5)",3
364,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/708.img.nii.gz,Imagecas_708.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
365,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/635.img.nii.gz,Imagecas_635.img.nii.gz,"(512, 512, 275)","(0.357421875, 0.357421875, 0.5)",3
366,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/720.img.nii.gz,Imagecas_720.img.nii.gz,"(512, 512, 255)","(0.35546875, 0.35546875, 0.5)",3
367,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/740.img.nii.gz,Imagecas_740.img.nii.gz,"(512, 512, 275)","(0.341796875, 0.341796875, 0.5)",3
368,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/792.img.nii.gz,Imagecas_792.img.nii.gz,"(512, 512, 223)","(0.318359375, 0.318359375, 0.5)",3
369,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/624.img.nii.gz,Imagecas_624.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
370,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/783.img.nii.gz,Imagecas_783.img.nii.gz,"(512, 512, 206)","(0.30859375, 0.30859375, 0.5)",3
371,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/735.img.nii.gz,Imagecas_735.img.nii.gz,"(512, 512, 275)","(0.416015625, 0.416015625, 0.5)",3
372,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/734.img.nii.gz,Imagecas_734.img.nii.gz,"(512, 512, 275)","(0.43359375, 0.43359375, 0.5)",3
373,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/744.img.nii.gz,Imagecas_744.img.nii.gz,"(512, 512, 223)","(0.318359375, 0.318359375, 0.5)",3
374,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/759.img.nii.gz,Imagecas_759.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
375,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/689.img.nii.gz,Imagecas_689.img.nii.gz,"(512, 512, 225)","(0.345703125, 0.345703125, 0.5)",3
376,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/645.img.nii.gz,Imagecas_645.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
377,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/739.img.nii.gz,Imagecas_739.img.nii.gz,"(512, 512, 227)","(0.3515625, 0.3515625, 0.5)",3
378,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/779.img.nii.gz,Imagecas_779.img.nii.gz,"(512, 512, 275)","(0.38671875, 0.38671875, 0.5)",3
379,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/727.img.nii.gz,Imagecas_727.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
380,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/672.img.nii.gz,Imagecas_672.img.nii.gz,"(512, 512, 241)","(0.318359375, 0.318359375, 0.5)",3
381,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/709.img.nii.gz,Imagecas_709.img.nii.gz,"(512, 512, 275)","(0.373046875, 0.373046875, 0.5)",3
382,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/714.img.nii.gz,Imagecas_714.img.nii.gz,"(512, 512, 206)","(0.341796875, 0.341796875, 0.5)",3
383,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/797.img.nii.gz,Imagecas_797.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
384,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/721.img.nii.gz,Imagecas_721.img.nii.gz,"(512, 512, 275)","(0.375, 0.375, 0.5)",3
385,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/777.img.nii.gz,Imagecas_777.img.nii.gz,"(512, 512, 275)","(0.35546875, 0.35546875, 0.5)",3
386,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/767.img.nii.gz,Imagecas_767.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
387,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/780.img.nii.gz,Imagecas_780.img.nii.gz,"(512, 512, 275)","(0.376953125, 0.376953125, 0.5)",3
388,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/707.img.nii.gz,Imagecas_707.img.nii.gz,"(512, 512, 206)","(0.375, 0.375, 0.5)",3
389,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/790.img.nii.gz,Imagecas_790.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
390,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/796.img.nii.gz,Imagecas_796.img.nii.gz,"(512, 512, 275)","(0.3515625, 0.3515625, 0.5)",3
391,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/728.img.nii.gz,Imagecas_728.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
392,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/717.img.nii.gz,Imagecas_717.img.nii.gz,"(512, 512, 275)","(0.37109375, 0.37109375, 0.5)",3
393,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/677.img.nii.gz,Imagecas_677.img.nii.gz,"(512, 512, 235)","(0.3828125, 0.3828125, 0.5)",3
394,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/641.img.nii.gz,Imagecas_641.img.nii.gz,"(512, 512, 275)","(0.392578125, 0.392578125, 0.5)",3
395,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/778.img.nii.gz,Imagecas_778.img.nii.gz,"(512, 512, 253)","(0.33203125, 0.33203125, 0.5)",3
396,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/631.img.nii.gz,Imagecas_631.img.nii.gz,"(512, 512, 275)","(0.3515625, 0.3515625, 0.5)",3
397,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/655.img.nii.gz,Imagecas_655.img.nii.gz,"(512, 512, 275)","(0.345703125, 0.345703125, 0.5)",3
398,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/623.img.nii.gz,Imagecas_623.img.nii.gz,"(512, 512, 275)","(0.341796875, 0.341796875, 0.5)",3
